row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,noisy_data.mzML Peak status,noisy_data.mzML Peak name,noisy_data.mzML Peak m/z,noisy_data.mzML Peak RT,noisy_data.mzML Peak RT start,noisy_data.mzML Peak RT end,noisy_data.mzML Peak duration time,noisy_data.mzML Peak height,noisy_data.mzML Peak area,noisy_data.mzML Peak charge,noisy_data.mzML Peak # data points,noisy_data.mzML Peak FWHM,noisy_data.mzML Peak tailing factor,noisy_data.mzML Peak asymmetry factor,noisy_data.mzML Peak m/z min,noisy_data.mzML Peak m/z max,
1675,100.91400146484375,8.35,,,,"138432 : MZ=100.914, Time=8.367, Intensity=2281822.8, Times=[7.883~8.433],  MZ=[100.914~100.9141]",1,DETECTED,100.9140 m/z @8.35 [noisy_data.mzML],100.91400146484375,8.35,7.883333333333334,8.416666666666666,0.5333333333333323,2704231.75,2.9325861301589884E7,0,1000,0.2934128230891915,0.7515360088653806,0.423225184530652,100.91400146484375,100.91400146484375,
1676,100.91500091552734,8.4,,,,"138582 : MZ=100.915, Time=8.383, Intensity=1932002.9, Times=[7.883~8.583],  MZ=[100.915~100.9151]",1,DETECTED,100.9150 m/z @8.40 [noisy_data.mzML],100.91500091552734,8.4,7.883333333333334,8.583333333333334,0.7000000000000002,3912137.5,4.479375586535626E7,0,1000,0.10783988828629631,1.1205023936152179,3.6003203415050553,100.91500091552734,100.91500091552734,
1677,100.91600036621094,8.7,,,,"138740 : MZ=100.916, Time=8.683, Intensity=1377524.4, Times=[8.483~8.75],  MZ=[100.916~100.9161]",1,DETECTED,100.9160 m/z @8.70 [noisy_data.mzML],100.91600036621094,8.7,8.516666666666667,8.716666666666667,0.1999999999999993,2119428.0,1.0756535249999948E7,0,1000,0.15261910739886986,0.6200909118575922,0.2705736613309968,100.91600036621094,100.91600036621094,
1678,100.91699981689453,8.3,,,,"138894 : MZ=100.917, Time=8.283, Intensity=1798243.7, Times=[7.933~8.5],  MZ=[100.917~100.9171]",1,DETECTED,100.9170 m/z @8.30 [noisy_data.mzML],100.91699981689453,8.3,7.966666666666667,8.5,0.5333333333333332,3132966.0,3.2090500576171827E7,0,1000,0.21197799714992804,0.625173132407723,0.05249669338359258,100.91699981689453,100.91699981689453,
1679,100.91699981689453,8.7,,,,"138902 : MZ=100.917, Time=8.7, Intensity=323392.9, Times=[8.617~8.867],  MZ=[100.917~100.9171]",1,DETECTED,100.9170 m/z @8.70 [noisy_data.mzML],100.91699981689453,8.7,8.616666666666667,8.866666666666667,0.25,487127.28125,2447997.780029297,0,1000,3.2097727419745627,2.432286622999043,14.078442617271069,100.91699981689453,100.91699981689453,
1680,100.91799926757812,8.266666666666667,,,,"139050 : MZ=100.918, Time=8.517, Intensity=1824680.1, Times=[7.95~8.55],  MZ=[100.9179~100.918]",1,DETECTED,100.9180 m/z @8.27 [noisy_data.mzML],100.91799926757812,8.266666666666667,7.966666666666667,8.55,0.5833333333333339,2525586.5,4.3560374892578155E7,0,1000,0.2946359782897332,0.8286096101443867,0.3106350840841417,100.91799926757812,100.91799926757812,
1681,100.91899871826172,7.933333333333334,,,,"139206 : MZ=100.919, Time=7.933, Intensity=348524.9, Times=[7.833~7.933],  MZ=[100.9189~100.919]",1,DETECTED,100.9190 m/z @7.93 [noisy_data.mzML],100.91899871826172,7.933333333333334,7.833333333333333,7.933333333333334,0.10000000000000053,691096.875,384128.892578125,0,1000,1.5611147455855958,0.5,null,100.91899871826172,100.91899871826172,
1682,100.91899871826172,8.4,,,,"139207 : MZ=100.919, Time=8.4, Intensity=2128888.6, Times=[7.95~8.667],  MZ=[100.9189~100.919]",1,DETECTED,100.9190 m/z @8.40 [noisy_data.mzML],100.91899871826172,8.4,7.983333333333333,8.633333333333333,0.6499999999999995,2310012.5,4.187852325341784E7,0,1000,0.21861050096303636,0.7799999999999988,0.8665568566572635,100.91899871826172,100.91899871826172,
1683,100.9209976196289,8.466666666666667,,,,"139518 : MZ=100.921, Time=8.467, Intensity=2049142.0, Times=[7.967~8.5],  MZ=[100.9209~100.921]",1,DETECTED,100.9210 m/z @8.47 [noisy_data.mzML],100.9209976196289,8.466666666666667,8.0,8.466666666666667,0.4666666666666668,2825901.75,3.1797978796875082E7,0,1000,0.1672459997658109,0.5,null,100.9209976196289,100.9209976196289,
1684,100.9219970703125,8.416666666666666,,,,"139671 : MZ=100.922, Time=8.4, Intensity=1755858.6, Times=[7.867~8.617],  MZ=[100.9219~100.922]",1,DETECTED,100.9220 m/z @8.42 [noisy_data.mzML],100.9219970703125,8.416666666666666,7.866666666666666,8.616666666666667,0.7500000000000009,2667677.75,3.981891169323729E7,0,1000,0.16736673668679813,0.5785603641327852,3.9465613256229295,100.9219970703125,100.9219970703125,
1685,100.92400360107422,8.166666666666666,,,,"139976 : MZ=100.924, Time=8.15, Intensity=2166629.4, Times=[8.117~8.733],  MZ=[100.924~100.9241]",1,DETECTED,100.9240 m/z @8.17 [noisy_data.mzML],100.92400360107422,8.166666666666666,8.15,8.7,0.5499999999999989,2875842.5,3.9799624968749985E7,0,1000,0.23061090471497003,3.4936647633771787,10.025764444711138,100.92400360107422,100.92400360107422,
1686,100.92500305175781,8.3,,,,"140133 : MZ=100.925, Time=8.317, Intensity=2053026.6, Times=[8.167~8.55],  MZ=[100.925~100.9251]",1,DETECTED,100.9250 m/z @8.30 [noisy_data.mzML],100.92500305175781,8.3,8.166666666666666,8.516666666666667,0.3500000000000014,3301040.5,2.61320273867188E7,0,1000,0.2667371717638254,0.5605051389956545,1.541199011597002,100.92500305175781,100.92500305175781,
1687,100.9260025024414,8.466666666666667,,,,"140289 : MZ=100.926, Time=8.483, Intensity=2193925.4, Times=[8.117~8.833],  MZ=[100.926~100.9261]",1,DETECTED,100.9260 m/z @8.47 [noisy_data.mzML],100.9260025024414,8.466666666666667,8.116666666666667,8.833333333333334,0.7166666666666668,2959964.75,4.9616400618591376E7,0,1000,0.1851532053950784,0.9364638115442372,0.8856676394628672,100.9260025024414,100.9260025024414,
1688,100.9260025024414,16.6,,,,"140364 : MZ=100.926, Time=16.6, Intensity=1951.9, Times=[16.567~16.667],  MZ=[100.926~100.9261]",1,DETECTED,100.9260 m/z @16.60 [noisy_data.mzML],100.9260025024414,16.6,16.566666666666666,16.666666666666668,0.10000000000000142,4567.2470703125,9629.423545837946,0,1000,0.056236585927337046,0.7691069563734624,2.7545504799391094,100.9260025024414,100.9260025024414,
1689,100.927001953125,7.933333333333334,,,,"140439 : MZ=100.927, Time=7.95, Intensity=589305.2, Times=[7.833~7.983],  MZ=[100.927~100.9271]",1,DETECTED,100.9270 m/z @7.93 [noisy_data.mzML],100.927001953125,7.933333333333334,7.833333333333333,7.95,0.11666666666666714,1147656.125,1201250.2338867188,0,1000,3.036897427567286,0.5268005984582663,0.025424756967789296,100.927001953125,100.927001953125,
1690,100.927001953125,8.3,,,,"140440 : MZ=100.927, Time=8.3, Intensity=2445657.9, Times=[8.0~8.567],  MZ=[100.927~100.9271]",1,DETECTED,100.9270 m/z @8.30 [noisy_data.mzML],100.927001953125,8.3,8.033333333333333,8.533333333333333,0.5,2786795.75,3.63856396875001E7,0,1000,0.3204626556415029,0.7794960620138744,0.26518473577406804,100.927001953125,100.927001953125,
1691,100.9280014038086,8.383333333333333,,,,"140596 : MZ=100.928, Time=8.367, Intensity=2114860.5, Times=[8.017~8.517],  MZ=[100.928~100.9281]",1,DETECTED,100.9280 m/z @8.38 [noisy_data.mzML],100.9280014038086,8.383333333333333,8.016666666666667,8.5,0.4833333333333325,2979979.5,3.404502826562476E7,0,1000,0.30393987787713783,0.6577302235502013,2.1778992025056128,100.9280014038086,100.9280014038086,
1692,100.92900085449219,8.0,,,,"140749 : MZ=100.929, Time=8.0, Intensity=763120.2, Times=[7.883~8.017],  MZ=[100.929~100.9291]",1,DETECTED,100.9290 m/z @8.00 [noisy_data.mzML],100.92900085449219,8.0,7.883333333333334,8.016666666666667,0.13333333333333375,901547.0,4146101.458007856,0,1000,null,0.6011106517748175,0.20498651459610345,100.92900085449219,100.92900085449219,
1693,100.92900085449219,8.333333333333334,,,,"140751 : MZ=100.929, Time=8.133, Intensity=1996408.3, Times=[8.033~8.733],  MZ=[100.929~100.9291]",1,DETECTED,100.9290 m/z @8.33 [noisy_data.mzML],100.92900085449219,8.333333333333334,8.066666666666666,8.7,0.6333333333333329,3023924.5,4.899828592187501E7,0,1000,0.18325547924762908,2.192607537116964,0.35861083072514055,100.92900085449219,100.92900085449219,
1694,100.93000030517578,8.5,,,,"140898 : MZ=100.93, Time=8.5, Intensity=1944666.8, Times=[7.883~8.75],  MZ=[100.93~100.9301]",1,DETECTED,100.9300 m/z @8.50 [noisy_data.mzML],100.93000030517578,8.5,7.883333333333334,8.716666666666667,0.833333333333333,1968723.25,3.365479692590332E7,0,1000,0.3630974529396074,0.6977834895943024,0.6317264852860153,100.93000030517578,100.93000030517578,
1695,100.93099975585938,7.933333333333334,,,,"141042 : MZ=100.931, Time=7.933, Intensity=193632.2, Times=[7.783~7.933],  MZ=[100.931~100.9311]",1,DETECTED,100.9310 m/z @7.93 [noisy_data.mzML],100.93099975585938,7.933333333333334,7.783333333333333,7.933333333333334,0.15000000000000036,377482.25,234844.50170898438,0,1000,0.008555029568538153,0.5,null,100.93099975585938,100.93099975585938,
1696,100.93099975585938,8.216666666666667,,,,"141043 : MZ=100.931, Time=8.233, Intensity=2344738.6, Times=[7.95~8.583],  MZ=[100.931~100.9311]",1,DETECTED,100.9310 m/z @8.22 [noisy_data.mzML],100.93099975585938,8.216666666666667,7.983333333333333,8.55,0.5666666666666673,2981364.25,3.631869189453125E7,0,1000,0.22097189913656123,6.5907883623039485,3.1761235455304204,100.93099975585938,100.93099975585938,
1697,100.93199920654297,8.383333333333333,,,,"141191 : MZ=100.932, Time=8.383, Intensity=2509417.4, Times=[7.917~8.417],  MZ=[100.9319~100.932]",1,DETECTED,100.9320 m/z @8.38 [noisy_data.mzML],100.93199920654297,8.383333333333333,7.916666666666667,8.383333333333333,0.4666666666666659,3588058.75,3.148506091821286E7,0,1000,0.1508521101856246,0.5,null,100.93199920654297,100.93199920654297,
1698,100.93299865722656,8.133333333333333,,,,"141340 : MZ=100.933, Time=8.383, Intensity=1816335.8, Times=[7.867~8.617],  MZ=[100.9329~100.933]",1,DETECTED,100.9330 m/z @8.13 [noisy_data.mzML],100.93299865722656,8.133333333333333,7.866666666666666,8.583333333333334,0.7166666666666677,2281535.5,4.3005037447509676E7,0,1000,0.28153463141585533,0.514459607722108,1.2941892978006322,100.93299865722656,100.93299865722656,
1699,100.93399810791016,8.433333333333334,,,,"141498 : MZ=100.934, Time=8.433, Intensity=1082844.2, Times=[8.117~8.717],  MZ=[100.9339~100.934]",1,DETECTED,100.9340 m/z @8.43 [noisy_data.mzML],100.93399810791016,8.433333333333334,8.116666666666667,8.683333333333334,0.5666666666666664,1500780.5,2.629564742187502E7,0,1000,0.29886061871225955,0.6154496975021018,0.5426388794908097,100.93399810791016,100.93399810791016,
1700,100.93499755859375,8.3,,,,"141653 : MZ=100.935, Time=8.3, Intensity=2480294.3, Times=[7.983~8.567],  MZ=[100.9349~100.935]",1,DETECTED,100.9350 m/z @8.30 [noisy_data.mzML],100.93499755859375,8.3,7.983333333333333,8.566666666666666,0.583333333333333,3032826.0,4.597153471874995E7,0,1000,0.2999442110405077,0.907430327016771,0.7885164297541071,100.93499755859375,100.93499755859375,
1701,100.93499755859375,8.75,,,,"141659 : MZ=100.935, Time=8.733, Intensity=1231209.3, Times=[8.683~8.85],  MZ=[100.9349~100.935]",1,DETECTED,100.9350 m/z @8.75 [noisy_data.mzML],100.93499755859375,8.75,8.683333333333334,8.85,0.16666666666666607,1758023.0,4132876.794403076,0,1000,2.6193858996489894,2.7081325109669505,8.268037861987597,100.93499755859375,100.93499755859375,
1702,100.93599700927734,8.383333333333333,,,,"141805 : MZ=100.936, Time=8.4, Intensity=1752687.7, Times=[7.95~8.767],  MZ=[100.9359~100.936]",1,DETECTED,100.9360 m/z @8.38 [noisy_data.mzML],100.93599700927734,8.383333333333333,7.983333333333333,8.766666666666667,0.7833333333333341,2459280.5,4.198134289868166E7,0,1000,0.5219239817165899,0.825919535828035,0.573692042911358,100.93599700927734,100.93599700927734,
1703,100.93699645996094,8.35,,,,"141959 : MZ=100.937, Time=8.367, Intensity=2459475.6, Times=[7.867~8.533],  MZ=[100.9369~100.937]",1,DETECTED,100.9370 m/z @8.35 [noisy_data.mzML],100.93699645996094,8.35,7.866666666666666,8.533333333333333,0.666666666666667,3725697.25,3.846225832910147E7,0,1000,0.2997370758819624,1.6560053181577397,0.48476613661956425,100.93699645996094,100.93699645996094,
1704,100.93800354003906,7.95,,,,"142111 : MZ=100.938, Time=7.983, Intensity=980747.9, Times=[7.833~8.017],  MZ=[100.938~100.9381]",1,DETECTED,100.9380 m/z @7.95 [noisy_data.mzML],100.93800354003906,7.95,7.833333333333333,8.0,0.16666666666666696,1166473.875,4038972.581665039,0,1000,0.7179339267632585,0.5251929828942701,0.023897435437090612,100.93800354003906,100.93800354003906,
1705,100.93800354003906,8.366666666666667,,,,"142112 : MZ=100.938, Time=8.35, Intensity=1979391.5, Times=[8.033~8.6],  MZ=[100.938~100.9381]",1,DETECTED,100.9380 m/z @8.37 [noisy_data.mzML],100.93800354003906,8.366666666666667,8.066666666666666,8.566666666666666,0.5,3011791.5,3.602769312109379E7,0,1000,0.3778074633398578,0.8963860754681718,1.3506184609857015,100.93800354003906,100.93800354003906,
1706,100.93900299072266,8.283333333333333,,,,"142267 : MZ=100.939, Time=8.283, Intensity=736854.6, Times=[8.283~8.367],  MZ=[100.939~100.9391]",1,DETECTED,100.9390 m/z @8.28 [noisy_data.mzML],100.93900299072266,8.283333333333333,8.283333333333333,8.366666666666667,0.08333333333333393,1263543.75,2954042.4218750196,0,1000,0.05869317020805909,null,null,100.93900299072266,100.93900299072266,
1707,100.93900299072266,8.7,,,,"142270 : MZ=100.939, Time=8.683, Intensity=911386.9, Times=[8.65~8.833],  MZ=[100.939~100.9391]",1,DETECTED,100.9390 m/z @8.70 [noisy_data.mzML],100.93900299072266,8.7,8.683333333333334,8.833333333333334,0.15000000000000036,1243512.25,4960947.1853637695,0,1000,0.07273219039845102,2.4753573957894113,3.892624826545842,100.93900299072266,100.93900299072266,
1708,100.94000244140625,8.133333333333333,,,,"142419 : MZ=100.94, Time=8.117, Intensity=1088550.6, Times=[8.083~8.217],  MZ=[100.94~100.9401]",1,DETECTED,100.9400 m/z @8.13 [noisy_data.mzML],100.94000244140625,8.133333333333333,8.116666666666667,8.216666666666667,0.09999999999999964,2054665.125,5125762.656249961,0,1000,0.17126065562985637,1.9413252370157321,2.862194970314749,100.94000244140625,100.94000244140625,
1709,100.94000244140625,8.683333333333334,,,,"142427 : MZ=100.94, Time=8.683, Intensity=867447.6, Times=[8.667~8.817],  MZ=[100.94~100.9401]",1,DETECTED,100.9400 m/z @8.68 [noisy_data.mzML],100.94000244140625,8.683333333333334,8.683333333333334,8.816666666666666,0.13333333333333286,1113270.25,2370295.2934570312,0,1000,0.018869806845422943,null,null,100.94000244140625,100.94000244140625,
1710,100.94100189208984,8.483333333333333,,,,"142574 : MZ=100.941, Time=8.267, Intensity=1305340.3, Times=[7.883~8.567],  MZ=[100.941~100.9411]",1,DETECTED,100.9410 m/z @8.48 [noisy_data.mzML],100.94100189208984,8.483333333333333,7.883333333333334,8.55,0.666666666666667,1956079.375,3.138028282293708E7,0,1000,0.2848135348325691,0.5869004480452582,0.11261102098715747,100.94100189208984,100.94100189208984,
1711,100.94100189208984,8.733333333333333,,,,"142581 : MZ=100.941, Time=8.733, Intensity=143568.6, Times=[8.733~8.833],  MZ=[100.941~100.9411]",1,DETECTED,100.9410 m/z @8.73 [noisy_data.mzML],100.94100189208984,8.733333333333333,8.733333333333333,8.833333333333334,0.10000000000000142,143568.5625,170627.40155029297,0,1000,0.42713868240001496,null,null,100.94100189208984,100.94100189208984,
1712,100.94200134277344,8.3,,,,"142720 : MZ=100.942, Time=8.383, Intensity=1842613.1, Times=[7.817~8.533],  MZ=[100.942~100.9421]",1,DETECTED,100.9420 m/z @8.30 [noisy_data.mzML],100.94200134277344,8.3,7.816666666666666,8.5,0.6833333333333336,2475295.25,3.282134052392572E7,0,1000,0.19823245330097095,0.9396326308741022,0.43498594455510087,100.94200134277344,100.94200134277344,
1713,100.94200134277344,8.6,,,,"142726 : MZ=100.942, Time=8.6, Intensity=523124.3, Times=[8.55~8.767],  MZ=[100.942~100.9421]",1,DETECTED,100.9420 m/z @8.60 [noisy_data.mzML],100.94200134277344,8.6,8.55,8.766666666666667,0.21666666666666679,926537.375,4869682.8232421875,0,1000,0.025527992307228686,2.166666666666714,4.827227844614128,100.94200134277344,100.94200134277344,
1714,100.94300079345703,8.45,,,,"142873 : MZ=100.943, Time=8.333, Intensity=1517711.1, Times=[7.883~8.5],  MZ=[100.943~100.9431]",1,DETECTED,100.9430 m/z @8.45 [noisy_data.mzML],100.94300079345703,8.45,7.883333333333334,8.5,0.6166666666666663,2448082.25,3.4228083094116114E7,0,1000,0.1428590005896453,1.9524990280926482,0.18828243590142066,100.94300079345703,100.94300079345703,
1715,100.94300079345703,8.75,,,,"142884 : MZ=100.943, Time=8.75, Intensity=511066.4, Times=[8.717~8.817],  MZ=[100.943~100.9431]",1,DETECTED,100.9430 m/z @8.75 [noisy_data.mzML],100.94300079345703,8.75,8.716666666666667,8.816666666666666,0.09999999999999964,1012659.6875,1859312.5483398438,0,1000,0.041745359191391884,0.7397427369547076,0.4542493963352017,100.94300079345703,100.94300079345703,
1716,100.94400024414062,8.433333333333334,,,,"143041 : MZ=100.944, Time=8.167, Intensity=2114820.3, Times=[8.083~8.583],  MZ=[100.944~100.9441]",1,DETECTED,100.9440 m/z @8.43 [noisy_data.mzML],100.94400024414062,8.433333333333334,8.1,8.583333333333334,0.4833333333333343,2748331.0,3.0967469519531153E7,0,1000,0.2173274206143745,0.9711499908825973,0.2682989024375582,100.94400024414062,100.94400024414062,
1717,100.94599914550781,8.2,,,,"143362 : MZ=100.946, Time=8.15, Intensity=1903355.0, Times=[8.117~8.683],  MZ=[100.9459~100.946]",1,DETECTED,100.9460 m/z @8.20 [noisy_data.mzML],100.94599914550781,8.2,8.116666666666667,8.65,0.5333333333333332,2222932.0,3.392607023437496E7,0,1000,0.044463222144417,3.2000000000000446,3.4639504925336904,100.94599914550781,100.94599914550781,
1718,100.94599914550781,8.7,,,,"143368 : MZ=100.946, Time=8.7, Intensity=714688.9, Times=[8.7~8.8],  MZ=[100.9459~100.946]",1,DETECTED,100.9460 m/z @8.70 [noisy_data.mzML],100.94599914550781,8.7,8.7,8.8,0.10000000000000142,785811.9375,2062064.083984375,0,1000,0.046035931119391194,null,null,100.94599914550781,100.94599914550781,
1719,100.9469985961914,6.183333333333334,,,,"143493 : MZ=100.947, Time=6.183, Intensity=4020.4, Times=[6.15~6.233],  MZ=[100.9469~100.947]",1,DETECTED,100.9470 m/z @6.18 [noisy_data.mzML],100.9469985961914,6.183333333333334,6.15,6.233333333333333,0.08333333333333304,6032.11083984375,13825.82504272461,0,1000,0.033469627280290126,1.25,1.0039748958895824,100.9469985961914,100.9469985961914,
1720,100.9469985961914,8.383333333333333,,,,"143511 : MZ=100.947, Time=8.367, Intensity=2377061.0, Times=[8.2~8.433],  MZ=[100.9469~100.947]",1,DETECTED,100.9470 m/z @8.38 [noisy_data.mzML],100.9469985961914,8.383333333333333,8.233333333333333,8.433333333333334,0.20000000000000107,3385021.75,1.859021199023448E7,0,1000,0.10118188928101546,0.6671568219674535,0.20999526030013768,100.9469985961914,100.9469985961914,
1721,100.9469985961914,14.933333333333334,,,,"143574 : MZ=100.947, Time=14.933, Intensity=4020.4, Times=[14.9~14.983],  MZ=[100.9469~100.947]",1,DETECTED,100.9470 m/z @14.93 [noisy_data.mzML],100.9469985961914,14.933333333333334,14.9,14.983333333333333,0.08333333333333215,6032.11083984375,13825.82504272461,0,1000,0.033469627280290126,1.2499999999999867,1.0039748958895558,100.9469985961914,100.9469985961914,
1722,100.947998046875,2.716666666666667,,,,"143612 : MZ=100.948, Time=2.783, Intensity=3670.2, Times=[2.683~2.8],  MZ=[100.9479~100.948]",1,DETECTED,100.9480 m/z @2.72 [noisy_data.mzML],100.947998046875,2.716666666666667,2.683333333333333,2.8,0.1166666666666667,7076.599609375,18986.46387863159,0,1000,0.12374470192291431,3.1189537974168617,4.1640570789354125,100.947998046875,100.947998046875,
1723,100.947998046875,8.3,,,,"143656 : MZ=100.948, Time=8.317, Intensity=2240137.7, Times=[7.967~8.733],  MZ=[100.9479~100.948]",1,DETECTED,100.9480 m/z @8.30 [noisy_data.mzML],100.947998046875,8.3,7.966666666666667,8.7,0.7333333333333325,3284141.0,4.8649800579101525E7,0,1000,0.031361714003622865,2.259455520772173,8.15345858700145,100.947998046875,100.947998046875,
1724,100.947998046875,11.466666666666667,,,,"143687 : MZ=100.948, Time=11.533, Intensity=3670.2, Times=[11.433~11.55],  MZ=[100.9479~100.948]",1,DETECTED,100.9480 m/z @11.47 [noisy_data.mzML],100.947998046875,11.466666666666667,11.433333333333334,11.55,0.11666666666666714,7076.599609375,18986.46387863159,0,1000,0.12374470192291298,3.118953797416305,4.164057078935255,100.947998046875,100.947998046875,
1725,100.9489974975586,8.3,,,,"143805 : MZ=100.949, Time=8.3, Intensity=1951945.4, Times=[7.883~8.333],  MZ=[100.9489~100.949]",1,DETECTED,100.9490 m/z @8.30 [noisy_data.mzML],100.9489974975586,8.3,7.883333333333334,8.333333333333334,0.4500000000000002,1951945.375,2.476525885717779E7,0,1000,0.08702978789283122,0.5276219364725199,0.04108069527810571,100.9489974975586,100.9489974975586,
1726,100.9489974975586,8.4,,,,"143810 : MZ=100.949, Time=8.417, Intensity=689966.4, Times=[8.35~8.45],  MZ=[100.9489~100.949]",1,DETECTED,100.9490 m/z @8.40 [noisy_data.mzML],100.9489974975586,8.4,8.35,8.433333333333334,0.08333333333333393,1210415.5,2508754.3320312276,0,1000,0.6812713742515051,0.8272320510405171,2.0397199378825026,100.9489974975586,100.9489974975586,
1727,100.9489974975586,8.55,,,,"143811 : MZ=100.949, Time=8.533, Intensity=1445185.0, Times=[8.467~8.75],  MZ=[100.9489~100.949]",1,DETECTED,100.9490 m/z @8.55 [noisy_data.mzML],100.9489974975586,8.55,8.483333333333333,8.716666666666667,0.23333333333333428,1715235.875,1.1227994500000006E7,0,1000,0.1204553364313643,1.7499999999999667,2.4999999999999334,100.9489974975586,100.9489974975586,
1728,100.94999694824219,8.116666666666667,,,,"143963 : MZ=100.95, Time=8.117, Intensity=1455037.5, Times=[7.883~8.3],  MZ=[100.9499~100.95]",1,DETECTED,100.9500 m/z @8.12 [noisy_data.mzML],100.94999694824219,8.116666666666667,7.883333333333334,8.266666666666667,0.38333333333333375,1909078.0,2.0946892680175833E7,0,1000,0.07233249157983401,0.5972580336543428,0.8965931870795436,100.94999694824219,100.94999694824219,
1729,100.94999694824219,8.466666666666667,,,,"143968 : MZ=100.95, Time=8.483, Intensity=2081800.5, Times=[8.367~8.633],  MZ=[100.9499~100.95]",1,DETECTED,100.9500 m/z @8.47 [noisy_data.mzML],100.94999694824219,8.466666666666667,8.383333333333333,8.6,0.21666666666666679,2829113.5,1.5922915804687534E7,0,1000,0.03194275432968574,1.3202983528164882,0.869311283627664,100.94999694824219,100.94999694824219,
1730,100.9520034790039,8.35,,,,"144264 : MZ=100.952, Time=8.35, Intensity=2075187.7, Times=[7.883~8.817],  MZ=[100.952~100.9521]",1,DETECTED,100.9520 m/z @8.35 [noisy_data.mzML],100.9520034790039,8.35,7.883333333333334,8.816666666666666,0.9333333333333327,2543263.75,5.079840376257323E7,0,1000,0.310208904203499,1.35135006525722,0.11665325475342107,100.9520034790039,100.9520034790039,
1731,100.9530029296875,7.983333333333333,,,,"144409 : MZ=100.953, Time=7.983, Intensity=1563054.3, Times=[7.883~8.017],  MZ=[100.953~100.9531]",1,DETECTED,100.9530 m/z @7.98 [noisy_data.mzML],100.9530029296875,7.983333333333333,7.883333333333334,7.983333333333333,0.09999999999999964,1564423.5,4603754.552001953,0,1000,0.03758429437465871,0.5,null,100.9530029296875,100.9530029296875,
1732,100.9530029296875,8.45,,,,"144416 : MZ=100.953, Time=8.45, Intensity=1804467.0, Times=[8.367~8.8],  MZ=[100.953~100.9531]",1,DETECTED,100.9530 m/z @8.45 [noisy_data.mzML],100.9530029296875,8.45,8.366666666666667,8.8,0.43333333333333357,2818106.75,2.4840134608276404E7,0,1000,0.28990956789400535,0.8965924862774471,0.6569614429406311,100.9530029296875,100.9530029296875,
1733,100.9540023803711,8.45,,,,"144555 : MZ=100.954, Time=8.45, Intensity=2790968.8, Times=[7.917~8.633],  MZ=[100.954~100.9541]",1,DETECTED,100.9540 m/z @8.45 [noisy_data.mzML],100.9540023803711,8.45,7.916666666666667,8.6,0.6833333333333327,2790968.75,4.937279308007812E7,0,1000,0.39386411337420846,0.6963319311920722,0.6986800288844011,100.9540023803711,100.9540023803711,
1734,100.95500183105469,8.433333333333334,,,,"144712 : MZ=100.955, Time=8.433, Intensity=1787771.5, Times=[8.233~8.55],  MZ=[100.955~100.9551]",1,DETECTED,100.9550 m/z @8.43 [noisy_data.mzML],100.95500183105469,8.433333333333334,8.233333333333333,8.516666666666667,0.283333333333335,2378568.0,2.2546911082031306E7,0,1000,0.07612716109662898,1.123990382955759,1.2658406680764178,100.95500183105469,100.95500183105469,
1735,100.95600128173828,8.216666666666667,,,,"144862 : MZ=100.956, Time=8.233, Intensity=2169616.7, Times=[7.8~8.75],  MZ=[100.956~100.9561]",1,DETECTED,100.9560 m/z @8.22 [noisy_data.mzML],100.95600128173828,8.216666666666667,7.8,8.716666666666667,0.916666666666667,3092054.75,4.533832831811528E7,0,1000,0.4010827923087792,2.6272940111954384,5.238006886692373,100.95600128173828,100.95600128173828,
1736,100.95700073242188,8.266666666666667,,,,"145020 : MZ=100.957, Time=8.283, Intensity=2772116.6, Times=[7.85~8.417],  MZ=[100.957~100.9571]",1,DETECTED,100.9570 m/z @8.27 [noisy_data.mzML],100.95700073242188,8.266666666666667,7.85,8.416666666666666,0.5666666666666664,3398375.0,2.9912154775756847E7,0,1000,0.17038296489838878,0.8617937575697024,1.3416025097178086,100.95700073242188,100.95700073242188,
1737,100.95700073242188,8.466666666666667,,,,"145024 : MZ=100.957, Time=8.717, Intensity=1375996.2, Times=[8.433~8.8],  MZ=[100.957~100.9571]",1,DETECTED,100.9570 m/z @8.47 [noisy_data.mzML],100.95700073242188,8.466666666666667,8.433333333333334,8.8,0.36666666666666714,1688024.875,1.5849975700073238E7,0,1000,0.14938388554897664,1.0137241405032533,9.353892616718317,100.95700073242188,100.95700073242188,
1738,100.95800018310547,8.383333333333333,,,,"145169 : MZ=100.958, Time=8.367, Intensity=2077314.5, Times=[7.95~8.767],  MZ=[100.958~100.9581]",1,DETECTED,100.9580 m/z @8.38 [noisy_data.mzML],100.95800018310547,8.383333333333333,7.983333333333333,8.766666666666667,0.7833333333333341,2893304.75,5.41872039343872E7,0,1000,0.1920594427603266,0.6471357108574192,0.22358517840416162,100.95800018310547,100.95800018310547,
1739,100.95899963378906,7.933333333333334,,,,"145316 : MZ=100.959, Time=7.95, Intensity=135071.8, Times=[7.867~7.95],  MZ=[100.959~100.9591]",1,DETECTED,100.9590 m/z @7.93 [noisy_data.mzML],100.95899963378906,7.933333333333334,7.866666666666666,7.95,0.08333333333333393,152434.046875,237581.19500732422,0,1000,0.9101402314432274,0.9996961760333201,0.13763583915766803,100.95899963378906,100.95899963378906,
